Year,FossilCO2,OtherCO2,CH4,N2O,SOx,CO,NMVOC,NOx,BC,OC,NH3,CF4,C2F6,C6F14,HFC23,HFC32,HFC43_10,HFC125,HFC134a,HFC143a,HFC227ea,HFC245fa,SF6,CFC_11,CFC_12,CFC_113,CFC_114,CFC_115,CARB_TET,MCF,HCFC_22,HCFC_141B,HCFC_142B,HALON1211,HALON1202,HALON1301,HALON2402,CH3BR,CH3CL
1750,0.002592442,0.081126711,19.01978312,0.054741468,1.220024217,348.5273588,60.02182622,3.875934069,2.097770755,15.44766815,6.927690091,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.08773,4275.7449
1751,0.002592535,0.082619209,18.91510887,0.055775659,1.204189569,343.9263672,59.08812628,3.832440116,2.072925926,15.18871674,6.860142185,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.1072,4276.7685
1752,0.002593637,0.084139164,18.88971181,0.056829387,1.198558022,341.8090339,58.63199703,3.833038823,2.064311933,15.03447574,6.819482037,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.12502,4277.7049
1753,0.002593731,0.085687082,19.12137723,0.057903023,1.205346682,343.6754562,59.0263494,3.816467058,2.071950564,15.18254515,6.881438529,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.10373,4276.586
1754,0.002594832,0.087263478,19.50906107,0.058996942,1.231032627,349.8156252,60.26994517,3.845993804,2.099349783,15.55877305,7.015189224,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.07356,4274.9998
1755,0.002595934,0.088868875,19.50045493,0.060111528,1.221177572,348.144668,59.82493372,3.885301685,2.099173165,15.35818253,6.943989043,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.09182,4275.9598
1756,0.00277341,0.090503806,19.4625366,0.061247171,1.209592162,343.3231517,58.94682931,3.778832098,2.068915407,15.19577663,6.922711557,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.08556,4275.6306
1757,0.002774512,0.092168815,20.02354066,0.062404268,1.253732347,355.9418923,61.263693,3.997046201,2.147923676,15.70481912,7.047674129,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.09137,4275.9361
1758,0.002775613,0.093864456,19.93400533,0.063583226,1.239871913,351.839749,60.43461244,3.950235534,2.12061141,15.51461163,6.995459768,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.09662,4276.2118
1759,0.002776714,0.095591292,20.14146621,0.064784457,1.236764017,351.5077627,60.44526305,3.88120968,2.117267431,15.57401349,7.045958325,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.08372,4275.5338
1760,0.002776808,0.097349896,20.41679714,0.066008382,1.248872598,354.4182853,61.05172479,3.869081404,2.127804105,15.81906393,7.128048286,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.04022,4273.2473
1761,0.003039958,0.099140854,20.45599017,0.06725543,1.254590882,354.7079679,60.9842272,3.946413089,2.137756989,15.69191588,7.080969808,0.010071225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.09143,4275.9395
1762,0.003041064,0.10096476,20.45168738,0.068526037,1.233252066,349.2496972,60.02708933,3.804283694,2.101748109,15.52593531,7.072547337,0.010071225,0,0,0,1.51423E-06,0,0,0,0,8.32033E-08,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.007723273,0,0,0,105.08127,4275.4052
