"ocean_heat_exchange"
0.4402728811019432
0.7724690424689595
0.8214900902324952
0.8523590416466267
0.7095031047240097
0.7117771204230738
0.9640700469126758
0.5621805516627327
0.5894567472676165
0.6950441550263067
0.7463013029521215
0.918610450970605
0.7060797824676949
0.6410036572179001
0.6583463652853587
0.7710217388513779
0.6232128681863004
0.5871282530973111
0.6651661526434529
0.6862801075062754
0.5974742285316198
0.7669035422313255
0.6442991845015753
0.6303536210282529
0.7141300205600914
0.6389328765357671
0.6547225914406362
0.6745262915417416
0.5040278927731022
0.5995674887628103
0.5831470518341348
0.5879558863687436
0.4653241200330139
0.6059948096306782
0.469299386669673
0.9864318195258268
0.5431059582314156
0.5566347307998578
0.4228579314394946
0.7487116672861035
0.5093523805510515
0.42899346199639454
0.9679484061632057
0.480471033250897
0.6307338274880037
0.9160771968586708
0.5891298100077311
0.4321762294741887
0.7311453226889209
0.7489701204410367
0.575452986869203
0.4428341224575514
0.6851453217322505
0.6539860595362542
0.5842508325904066
0.5544836952964279
0.7313194890043159
0.5030930250329698
0.6549525889928609
0.7208691434748313
0.7837381423275916
0.6556895477381788
0.6047533934298769
0.683274591724231
0.44925353480018826
0.7645264043653868
0.6037342763087626
0.6134632701484469
0.5288252194223905
0.8522536229521309
0.4548684297177501
0.8080997700752768
0.6229109757025906
0.967372802614139
0.6573750909212512
0.6209085224776325
0.5543144375371166
0.6406549890700258
0.7882762533711157
0.761097885909592
0.6399609509509794
0.7562853379708308
0.6014444981610689
0.6924548379843329
0.5078691281962727
0.5806128672877401
0.6883449833544197
0.7514645747441099
0.7212313978579887
0.6372851907012607
0.6767466801203845
0.4986968759247265
0.5845048418208569
0.5151067626943925
0.4625623139512872
0.6085248255192356
0.7907739271518979
0.8669125832154224
0.6150101829501919
0.6938953674861158
0.5097914915580543
0.7042083639521792
0.7365145504999376
0.6114019633436004
0.6712775473421565
0.6960139895584083
0.5692601796333217
0.7705628543365984
0.6666413392628074
0.4014026386501831
0.5720468254204439
0.5888891787926065
0.6488455682498164
0.5302524405270445
0.5505485020354712
0.32758953059359075
0.8652627317492022
0.7705927711324227
0.5364114228957727
0.4556921626714766
0.6917692782528723
0.5976126222442422
0.6805428259798566
0.6243609020542689
0.5891844479693297
0.7200973297518338
0.6221774187340839
0.6157904747021999
0.8394044708471203
0.6461954461468231
0.5699973602463232
0.5347116249778309
0.6904152862786227
0.6158634453500963
0.5949149512165938
0.5512900832353671
0.8177633732299594
0.8820734047409831
0.6101504885683705
0.6931318588824351
0.7775364488151798
0.6011502375208118
0.7558269614453222
0.6281558893955662
0.9166432783854148
0.482520083718624
0.7091897248492124
0.3634829689646781
0.6355243353722055
0.7435492910288944
0.5527152714707739
0.9378836598703566
0.9393484114433592
0.6126725010794167
0.6484427305429418
0.6667775241515236
0.7425385714934193
0.6695341797075473
0.6283626200539799
0.7460706588077829
0.8725226710396264
0.5522456241322348
0.7729874811252927
0.5351904787371445
0.6319676982650619
0.7490089219585301
0.7462959959548197
0.6409313259311904
0.6059526923211612
0.8691811905621396
0.8075815740429413
0.5637765052914024
0.6093840630332521
0.8591192491690078
0.6358316127826092
0.8860208735348818
0.5514195519555312
0.4715732070826695
0.4687900900555682
0.8310041758808243
0.6245069551255272
0.6596059986105788
0.6894615893991738
0.5274154859866651
0.7321779904567394
0.8450391093666263
0.7916620453039821
0.8292433096683358
0.6073042687774011
0.5091737591145128
