"b_tro3_ODS"
-1.9441316377641945e-5
-0.0001385536052429635
-0.000187487477144661
-9.328168807306049e-5
-0.00014535923749972972
8.78202698128305e-6
-0.00027431021280938605
1.4827358156148645e-5
-0.00015703559063671784
-0.00021749291684703456
-5.226384147585728e-5
-6.562951975357149e-5
-0.00011709624884356153
-9.52925242622382e-5
-0.00012109373662182453
-3.65649905447222e-7
-6.1619718417012e-5
-9.87325275270897e-5
-7.671234316499937e-5
-1.287246666792511e-5
-1.1163257133144788e-5
-0.00017908514453982108
-0.00013497891238117593
-3.6619238898250326e-5
-0.00022035081628845953
-6.679051181054611e-5
-0.00012758317324818803
1.4350282664201829e-5
-0.00019820239059625683
-0.00014106624172511258
-0.00010444161527170846
-9.809740384585085e-5
-0.0001946344687126477
-0.00016729363821314628
-0.00021893975475792594
-0.00013751182907927682
-3.3804220598311296e-5
-0.00011475310372383061
-4.24416044568382e-5
1.7387583343802084e-5
-3.941996599198116e-5
-0.00014884710247657206
-0.0001058270414285695
-0.00015009508069186627
-5.516513688424544e-5
1.5838437556838045e-5
6.573533043777657e-5
-2.2547033049791798e-5
-9.420695722861083e-5
-8.054747465530696e-5
-9.243590613177612e-5
-0.00010970751492289352
-0.00020399456553478072
-0.0001205686294970623
-3.0890175434214286e-5
-0.00016416207950821585
-9.872700359069583e-6
-2.7034219496148144e-5
-0.00013852107906352188
-0.0001644085789177776
-0.0001292006520850779
-0.00013503718836215412
-0.0001406525799158473
-0.00014862169386524728
-0.00011376979763324999
-0.00013938017995544904
-7.914255354842283e-5
-0.0001139160501949597
-6.59325755446627e-5
-9.583153138181531e-5
-3.597223807903637e-5
-5.042307116135143e-5
-0.00020111204151161726
-0.00017365621957794665
-9.241354571624629e-5
-0.00013528039186785535
-0.00013059958337757386
-0.00012340727209547069
-3.29132804317333e-5
-0.00020753258596145505
-8.500864013997005e-5
-9.857577140937398e-5
-0.0002057011261444989
-7.928535528695053e-5
-6.227488704664455e-5
-9.168812552956646e-5
-5.597378019361482e-5
-9.751331036005328e-5
-0.0001311396003875485
-0.00014142423745243276
-0.00013624584580606343
-0.00015560533476191712
-0.00010874585146491953
-0.0002640017808872586
-0.00012612579394127423
-0.0001417983789054551
-0.00012192068572290494
-0.00013348010244991092
4.380337331642419e-5
-0.00013818172716133378
-9.726598489174909e-5
-9.964673483115388e-5
-0.00019437791747915415
-0.00018239260415593058
-7.955710038746127e-5
-9.312040797279677e-5
-8.878589554626307e-5
-0.00023830614060533822
-0.00010795939063842281
1.506159351976488e-5
-6.133981605567601e-5
-6.481869474637806e-5
-0.000168331692144177
-1.6733094068728614e-5
-0.00015833944209577437
-0.00014784506601754762
-2.9229722034304498e-5
2.2676956539229183e-5
-0.00019270033846075608
-9.899368701313164e-5
-0.00014524150539465663
-0.0001226693476304502
-3.4650521910518955e-5
-0.00017058285405230995
-0.00014597101100580207
-5.0977572803751164e-5
-0.0001371677783511531
-6.029033881959168e-5
-9.84717003663954e-5
-5.982050713842157e-5
-0.0002448849369296806
-0.00018226747413518316
-0.00014699234167922385
-3.2584277380948e-5
-0.00013643510507567512
-0.00024742500583446205
9.004218077336885e-5
-0.00011306139520784931
-4.616600327418674e-5
-0.00019816604453420393
-8.80196877088972e-5
-0.0001141541264183096
-0.00023537514369199213
-0.00012522640773912063
-0.0002187010455639205
-0.00019804844309891274
-0.00022610134094580743
-9.980202497758358e-5
-7.175514748814302e-5
-9.166126521445325e-5
-8.68742367309368e-5
-0.00015458991899450848
-3.6196336020303694e-5
-0.00027537692851158134
-9.265540360385733e-5
-1.4744809310540005e-5
-0.0001626800876565657
-0.00012487995552472536
-4.454341464351756e-5
-0.00010148082101545214
-0.00013220399277797976
-0.000128232129206326
-0.00015361229411454616
-0.000132605192433067
-8.897325691526953e-5
-8.406598899190495e-5
-0.0002465425454714278
-0.00015955405692141556
-9.28508545348712e-5
-0.00018667167192518513
-4.169397837190458e-6
-0.00022286710643004405
4.5858649116439657e-5
-3.0367806798883563e-5
-0.00017743700755428062
-0.00020030593806393834
-0.00011139021965064617
-0.00014583963867773725
-8.590891480639064e-5
-3.5419520295931075e-5
1.1185082796913757e-5
-7.703068002084339e-5
-3.8747001254928534e-5
-0.00026931694884325453
-0.00015060482085889058
-0.0001595761108687732
-9.54412286568936e-5
-0.00019046030039131432
-0.0001684180717113331
-0.00012248367090075409
-0.00010099189765917863
3.5859633969199034e-5
-0.00014836991135990852
-7.846671619144181e-5
-6.238425265422635e-5
-0.00021647142631886946
-0.0001148303788842004
-0.00015174744868246193
-2.7122379474510207e-5
-0.0001911152555935601
-0.00012953114453432407
-3.615357330946799e-5
-3.409746751249727e-5
-3.260808323524694e-5
-0.0001371799512741579
-0.00013467557403140328
-0.0001504392309042467
-0.00011263400526173557
-6.116514998562378e-5
-0.00012455130454990917
-0.00010300555507699791
-6.57120155168764e-5
-0.00019356210659450814
-8.592921643822124e-5
-0.00021337882839111055
-0.00015221132074555034
-0.00018151083819438596
-5.044653286225128e-5
-8.016745578873639e-5
-7.607429620101852e-5
5.9545423034318174e-5
-0.00011767552560594433
-0.00023332877377074218
-0.00025585966208630835
-0.00016586546052530464
-0.00016079477801802475
-0.00017236635365560924
2.4418635766724323e-5
-2.531506652363652e-6
-0.00012744954561737105
-9.059603197636661e-5
-0.00014331337938202468
-2.752436424321918e-5
-0.00012725138922264006
-5.4781209052718336e-5
-0.00010498891039350756
-0.00018424082559018854
-0.00016381800325039684
-0.00013577533420456095
-8.789910787313448e-5
-0.00012703955804409128
4.345262878624955e-7
-4.6023737330277105e-5
-2.594914383963407e-5
-8.310277853282759e-5
-7.271954606957577e-5
-0.00011543800949204494
-3.305048382319436e-5
-0.00013378249598259146
-0.00013621471296551758
-0.0001550469605740424
-0.000160383554266549
-0.00010751309408412547
-1.656728113622432e-5
-0.00018021558094690086
-0.00016782605139894526
-0.00011442718960020028
-0.00010111716829130293
-9.229467823894104e-5
-0.00012782089648728036
-0.00015516915945766387
-0.00013816713413163285
-0.00014109747010305484
2.066878130174097e-5
-0.00028112014882732063
-0.00014326220802224674
-0.00019982723309314076
-2.5385055281571816e-5
-0.00018451378099845826
-0.00015227351798732867
-6.500724600136604e-5
-0.00020131610644369527
-4.5077214349785265e-5
-0.00010308692638129758
-4.975344678326353e-6
-4.122990500307696e-5
-0.00020169305397518822
-1.5489657146470446e-5
-0.0001112887821754662
-0.00023635667496216492
-6.192102125966434e-5
-0.000152158271881194
-0.00015704066197337737
-9.375975456682716e-5
-1.6827561582421333e-5
-0.00013299365822711832
-0.0001637742711762743
-1.007596978294896e-5
-8.191443267482045e-5
-0.00011186562835866827
-9.122670305133202e-5
-0.00013723857780076007
-0.000161485837210147
-0.00010034386672395632
-0.00021555708135034043
-0.00014327309179654435
-0.00014559955665513396
-0.00015611292670162218
-7.369006145357612e-5
-9.310626622730363e-5
-0.00010913521264819585
-0.00011917082470182503
-0.00015835612601285077
-0.00010038927398009503
-0.00015978603797519843
-0.00011396372130918883
-0.00015321656701507697
-0.0001310331375208951
1.4018993716021253e-5
-2.1319942141538115e-5
-0.0001304292701565333
-0.00015393020075568412
-0.0001014550519442937
-0.00016367756129636137
-0.00011373759926799247
-8.20514676890003e-5
-5.013560393104807e-5
-0.00021162831904796955
-9.681892850840923e-5
-0.00016931404133644482
-0.00011756663421395055
-8.16595045436757e-5
-0.0001769988921219912
-0.0002578662494156893
-0.00010971303685091845
-0.00021880908482886885
-0.0001234816414400142
-5.8269626453502266e-5
-0.0001662432724396475
-0.0001545465111334887
-4.0840931106499704e-5
-7.611653105672842e-5
-4.36243262726125e-5
-0.0002702910720631657
-8.241955559773728e-5
-0.000185220407455111
-0.00017546565387686257
-6.668282010854979e-5
-0.00019934624480771597
-0.00016292996941877998
2.0411393668999842e-5
-0.0001970604824312973
-0.00010377387332320941
1.4806877349580647e-5
-0.00021657496488094058
-0.00021237151738799648
-0.0001759228601613587
-0.00027693101521706145
-5.5013810743937395e-5
-0.00017605392557756445
-0.00023894009379703664
-0.00015650533107231342
-8.499460871037827e-5
-0.00011781574894906493
-4.941059861960689e-5
-5.456840678479049e-5
-0.0001134408636824759
-0.00014840491150956144
-3.7289242456269066e-7
-0.00013996731303925262
-7.051227134523342e-5
-3.243641383482661e-5
-7.588548474270622e-5
-0.00011223545732591574
-4.866531103073579e-5
-0.00014109470680338966
8.120916655133823e-5
-1.734800787922006e-5
-9.661843259819806e-5
-0.00013532344358294557
-3.916206038121254e-5
-7.277079749592047e-5
-0.00010683548946076326
-0.00023095009331388592
-0.00012113472962012084
-0.0001621909079253871
-0.00011149338485880562
-5.926303259058865e-5
-0.00019600042102019047
-0.00014549150737613756
-0.00016369678434386735
-0.00010891427324066175
-7.15739159210434e-5
-0.0001975375265889759
-8.686638578250282e-5
-0.0001167802165941394
-0.00012255849301063025
-0.00014763129824883764
-0.0001503668355514346
1.2337924648364752e-5
-9.186167718214282e-5
-0.00011972156970619445
-0.000185981829133754
1.496632990474563e-5
-0.000238141492972351
-7.576795316437899e-5
-0.00022298454408086247
-0.0001678539493809343
-0.00019334963737481945
-0.0001798223762406444
-0.0001669911290260601
-0.00014716628282644776
-2.9858236890902684e-5
-0.00019588886195349173
-8.089864940930609e-5
-6.95323588932227e-5
-0.0002149607536455329
-0.00011872554693326541
-6.171388744471927e-5
-7.686284869719977e-5
-0.00014695047875218912
-0.00022256572584810556
-0.00017103864868838706
-0.00018039465980782465
-7.335538650039517e-5
-0.00022373993644673302
-0.00017164324086190686
-2.258726067828334e-5
-0.00013954876845614114
-0.0001422798995748655
-3.0024976147526792e-5
-0.00011639384880286305
-7.996551073544531e-5
-0.00017510639714528683
-0.0002137321286892248
3.374156037529215e-5
-0.00011383000248411734
-8.238407803736927e-5
-0.00014702121407100886
-0.00016883324513450838
-8.923738657134683e-5
-9.345160334939314e-5
-5.650838052570899e-5
-0.00013988154924476164
-9.239603763418647e-5
-0.00020941323308213685
-9.479338412750658e-5
-9.525187295440305e-5
-0.00015248895366983415
-0.00022628317815204913
-0.00014831786988348208
-0.00014255877869889422
-0.00015692070348905746
-0.00018811322202233032
-0.0001463497706126604
1.03618829128236e-5
-4.383308382017691e-6
-0.00021583401169838622
-9.647259298123048e-5
-0.00012431581099681084
-0.00013238328491853407
-7.125831220071946e-5
-0.0001567126826264522
-6.835306319920528e-5
-0.00014822757858934632
-7.955241550691708e-6
-9.347849822787446e-5
-0.00014032089493417805
-0.00014745513362778403
-6.301678328689805e-5
-0.00011789798290679853
-0.00019936983242504737
-0.00014065733679917796
-8.390695558675173e-5
2.123991058822336e-6
-6.397087641818447e-5
-0.00011468466367656844
-0.0001293984593478025
4.287613776338405e-5
-7.198918220519226e-5
-0.00014739655948142733
-3.546131810264602e-5
-0.00020684217399803486
-0.00017270164317084082
-9.935046399025366e-5
-0.0001767651208518518
-0.00012406544657750894
-9.093582773178525e-5
-0.00018054665955396758
-0.00013569249529201218
-6.821561747719539e-5
-3.628896074763439e-5
-9.405295352164745e-5
-0.0001534420360484233
-9.241623706216569e-5
-0.00011843842232491058
1.5027047804618395e-5
-0.00016374193634800287
-0.00013213080861057026
-8.085494745924764e-5
-0.0002198125809434186
-0.0001478694581333474
-0.0002480696242440797
-0.00018235846525859823
-6.745328290869669e-5
-4.621225924342685e-5
-0.0001296205925837742
-4.958028990881505e-5
-6.479446824566416e-5
-0.00010265170657630437
-0.0001920282804522072
-5.507496228850724e-5
2.5701333656570217e-5
-0.0002729103336472767
-5.391133641998877e-5
-8.222359326417292e-5
-0.00016512187657432778
-3.945631767279842e-5
-0.0001249227336439406
-0.00023339103899638186
-0.00021863919658296618
-0.00011365582084904025
-3.971906542969247e-5
-0.00026994979535924603
-6.689278465302952e-5
-0.00011619695088978425
-0.00021687434273627668
-2.873255919667747e-5
-0.00011157945200417545
-0.0002063567817831816
-0.00012036310516676825
-6.819192461925122e-5
-7.821083849652999e-5
-0.00021038192132962567
-0.0001809330106123045
-0.00023491596247514948
-0.0001279123734114306
-0.00019819549346641847
-0.00020495679461787574
-2.8595720663281485e-5
-0.00025809202700247547
3.19019160608798e-5
-0.00018457765060940024
-3.3825328490204285e-5
-0.00012208569432379813
-5.773382230235308e-5
-0.000191782084928724
-6.135493726531984e-5
-0.00023668329933770947
-3.9617653766103343e-5
-0.00010937359383107706
-7.202354186677359e-5
-0.0001065730984289727
-0.00010873722541876551
-2.1898424658079764e-5
-1.936688754160437e-5
-0.0001459569755306802
-9.735064014001932e-5
-0.0001174380981132789
-8.225651648498066e-5
-6.568481904677274e-5
-0.0001468927713596541
-0.0001288698749984074
-7.32940233571167e-5
-7.828226404469577e-5
-0.00012377317323849571
-7.918914986073484e-5
-3.3460804147953787e-6
-0.0001599973837741482
-0.00011684158235154419
