"r0"
32.24447331474452
33.92529387697928
32.31795751999384
36.002901296311876
33.20559496383094
34.5943068705854
33.78901469153799
31.08185202293803
35.57674415267954
28.30349049213731
34.777239449011454
33.50276646761189
29.954621930078083
33.25865168366407
32.644545821217456
34.30895295101931
34.283134954987815
29.159885766508538
29.330290416809117
35.604486419580915
38.26413727354095
30.148493743317157
32.52222205333623
33.57096305364395
36.119076573168684
32.885509520536324
31.04852454115651
30.7061978602113
28.08246770432033
31.766009792654643
33.086428106032635
32.71007796788883
39.080506573627375
32.77665428264634
37.69778286541556
28.057294685195867
37.89127774270066
36.59142002708334
29.72078095084416
31.410171358410484
33.67706037172054
33.02179396210423
30.602782866323285
35.00930880648077
31.555674548238816
30.742695955632968
31.226045023751116
30.832249973871384
35.621635112653
30.316623983396852
34.16863036579715
33.85349910449847
32.90710867681204
28.43424629635513
34.38350213099444
35.32762636857831
30.206657273347286
29.740622238041382
31.637880401235538
35.231108423360546
27.867670834239707
33.41719787184511
39.652512876390574
35.095517419217636
32.66214161187248
38.331593735128635
31.106464286796832
30.710032270041783
31.780470639618603
32.57179198832496
31.24107622642518
28.99810987464933
27.79694861877937
31.963565145448776
28.34711004450328
29.283427618930673
34.56652761057461
31.33310082575667
35.281252146346645
33.651218615710704
34.62976857380422
33.97972381119175
34.62816026507173
28.223368506688036
34.41418960066657
33.20035437755055
29.94104312399776
32.58693854385392
30.623402366707843
34.49236606339044
34.369141999615515
37.31966830943013
32.450968627546544
35.501915380676735
30.557366554817662
29.53119795972929
38.773057279552816
35.00663371269215
28.502562954845743
28.751546592491536
31.124325759960534
30.93315991215608
37.99547777382706
29.094838532275382
33.01234955604872
33.041544440940655
35.7431578070622
28.93974005135233
33.65672407697518
28.55770085949712
34.072468952343364
38.206331536771486
29.358397096836516
30.739925324777236
33.97338286471504
34.78900442863669
32.90754757572813
36.60461087956373
29.553498733448333
36.69151294396819
30.06706251546846
32.582540248665104
36.2964544228263
32.43423326007886
33.16542152251376
30.136627183971385
34.084520820704114
34.1713507946357
37.909929918330626
27.961673361277548
35.815027080517375
35.04958997978581
30.27930668776993
33.21364080957078
32.01571244128421
29.278170236474303
29.565600705790533
30.514606448224256
30.404146932519318
33.91199902394732
29.931099687972353
28.367794439165163
37.91453453846262
30.483129511029446
28.17350545186728
30.435619499755035
28.717074722533564
29.264091882227483
34.8248985124813
29.247934582062523
32.87921179887243
39.58914163337392
31.316155412080192
38.95545930196406
33.44497387478612
34.5138070897673
34.63489724021436
33.68641905620189
29.535422308373008
27.917337068918243
35.69630209991429
28.85717226924779
31.97343571405585
29.066389918889843
28.7355833742264
36.357403771490766
30.640914862934782
31.071457657408786
36.92242255291507
29.189716065170504
36.99355795421225
28.50496070771716
33.58156118940873
29.576394172479894
28.60299255207535
34.50787727941291
28.727306927805884
33.26901964542141
32.66569821710041
33.855316410214584
32.69958378411517
28.37347786593927
37.53072522819453
32.49619356314488
30.825685096465705
27.792921905124643
30.25067486327985
35.87688729492436
33.23072169880959
31.746759028391846
32.57162705746424
36.842813210124035
28.259590581490517
34.80096810576633
38.933156518363965
32.597175599714994
33.8171702245706
30.659725958151064
30.228896240731927
33.984624082651266
33.78619868665989
32.17995544409352
31.96766343503362
33.52926949986672
29.555370126424254
32.51772310561337
34.60132271066555
34.34717366085125
33.35544430039437
30.524594942361045
30.24554880000185
27.92243531608058
36.315280853370126
33.25842191398955
32.4056607654402
32.4691467935096
36.23360838994665
35.028413421557985
35.981817036093794
32.41776507465428
29.388835196323736
31.274191889265015
30.757587046487693
33.59479087673536
30.411595312357814
31.10945129952668
38.38906717555647
31.54756323673175
29.23312112826219
32.47400257870479
34.28744319887078
34.934744663350344
37.18409654386225
28.187486484132407
30.57068563666998
28.813660229106578
32.39606623623354
34.443254300484455
34.93511275492486
32.596168736236514
29.07472019728337
29.03506527985635
35.46542256150256
31.314172082685076
30.125564598384706
35.810463765991486
36.66521105426751
28.648699985166623
34.409540635544495
32.086068270208656
27.979113073481983
33.42407531142938
28.33230556799738
37.27849687842041
27.807475823690396
36.111348028415506
34.566005984086914
35.88113526258619
31.512447005287537
38.806817423224075
32.57223362097745
34.939689832176086
34.34880750142639
27.701392659576253
35.42119088801063
37.58080650560974
30.442150253213267
35.527384229310826
38.33783045670613
31.33190568652127
30.90880887542683
28.261719042402266
33.946320242593366
33.653932902687245
28.35261217343271
29.585006486782962
30.011294038051542
34.3950725224852
37.28238521440375
35.658812711269746
30.215266073079015
31.488762407622787
32.15342945044466
30.709659586527216
38.22104210419985
28.059888017561843
34.76598402736017
28.145892526573586
30.83048898550995
29.924014726459095
35.05394428005816
29.256161580880498
36.49763539108528
34.75345150070853
35.87856368065572
28.99756048664138
28.310793694469247
38.078466327141584
28.482206753200703
35.6447193815135
34.57316545372338
34.496816669603824
33.828678190048635
35.8928161059506
32.70172016910724
34.11280198458256
35.38321523941089
30.14391517006207
38.78614078036525
33.15561936384636
33.022870250830564
33.26466593723086
28.45080883309441
36.93716948027887
29.162857366339416
29.72510324991429
30.781570880419835
37.51911875982396
39.90199883270823
34.11829972564223
33.01904748838573
32.535650555884324
34.81221856060129
27.890320098403148
31.203651419562064
34.36186639778433
30.52767008487774
35.92786905844751
35.20890300742384
30.83646538082937
30.175692791308663
33.9278655787498
35.338137235375775
31.431463769800228
31.366638195507388
28.756509944009064
29.689011426665605
35.621440198526166
39.23596061733979
32.18981096257501
36.33112979825337
31.781787527977457
31.285004665800564
30.996475660999323
30.038146202510756
38.06662685463974
37.27379040672656
29.287564041842273
28.388842413339436
32.984537687928054
33.320467308916875
30.27332330928257
30.111526894124335
33.728338299284786
29.187239220013286
32.5488772924435
30.392736090664144
30.544555672551223
36.61752466246387
33.701702760826315
36.268993870192936
28.63215826906729
30.565247118719572
35.34494033647921
33.798824866307804
36.74360254612776
33.70228905569052
35.22928080988828
28.915810670495265
31.299818708794472
32.12357462962887
34.55114580266519
34.24236270877411
35.75327515034213
31.581738673150372
28.869470781535224
30.793593556186465
30.554440765399868
32.39824577545465
33.861138030383046
33.53528355454454
36.68561877745341
34.327812365621945
34.283477651221034
35.67407444493077
34.417822259241504
38.99569910404312
35.78192659598878
30.74626497183848
33.77184299412215
33.29088533869146
36.66899339253705
33.58722567335978
38.70702917984971
29.64975646101179
31.403817758721956
31.657302085643966
28.688244557422138
30.51108469551043
32.20557577773375
34.797722917489644
31.737655634392986
34.77009451996706
31.258260418463358
36.106820674333235
28.14801254171013
31.43498968134431
36.07922994009489
28.28724101013428
32.271320113494326
35.13456804555354
36.537476886574055
30.940008283739182
35.76974899534786
35.30814869668088
35.71552597940447
30.600778879625995
30.992507280318044
35.185891591815036
32.69058181676946
31.59427453019641
31.681952647492828
31.596810560952814
30.57312852606646
33.63747298687572
30.154375288687554
33.871473086322204
35.906427755894654
31.9766374244672
29.627233181522147
31.46580928382311
36.66545148118236
32.85119041505826
30.05504916340905
28.160141698455202
31.79639197990425
36.26487833671724
32.642186260921186
31.709064918722145
35.32731644983101
30.25379339101281
29.058333261212073
29.404208032219554
35.13917319328441
33.35021401564266
36.56483577819657
29.69735677494775
30.906827902054136
29.400674751281482
29.85328764366046
36.5113991654854
29.270436049434622
29.763174779568953
