"b_tro3_CO"
0.0003405799854749315
0.00011932287868636512
0.00027259567262074327
0.00015695864832170227
0.00015000093797744597
0.0001760871758821043
0.0001119310002482574
0.00016230739927136257
0.0001037368476528737
0.00010202162415047085
6.351975815541344e-5
3.0033809638971808e-5
0.00021820283487952827
0.00012961150372684403
0.0002350897251379404
6.859312675840721e-5
0.00018808002980675686
0.000188477756726542
0.00022269188261670543
0.00014938386700396258
0.00019636957793792354
0.00022103253095133248
0.0001863225833087606
0.00030323798748250325
-1.9783992689568916e-5
6.712588220690739e-5
0.00010461265577357744
0.00012429760782671338
0.00022133000309459565
0.0001732480590980263
0.0001491209472997137
0.00010296152977998408
8.788149565930708e-5
0.0001283176404473847
0.00013384685646241956
0.00014247712628971348
0.00019171932630783966
0.00017102026862313068
5.9463143992745485e-5
0.0002578539457866024
0.00014106673045636306
0.0002642273390164534
0.00030036076808980726
0.0002452955185334716
6.506457667761977e-5
0.00011996559351177744
0.00024422074729635215
3.2492146737074246e-5
0.0001555418643420262
3.1295372408767863e-5
0.00015980361794242585
8.942464908460328e-5
0.00011401913240786498
0.00010270988980106059
-2.4688894632983504e-5
0.00021102774837831778
0.00018820811630504989
0.00032008342427093526
0.00021824193377641723
0.000275052418801492
0.0001477550486273549
0.00011075020089424003
4.779470565658405e-5
0.0002358472254877906
0.0002565253323964454
0.00012954217427651665
0.00019054761172663438
0.00024007955101079402
5.066628010593838e-5
0.00018827863177463578
6.814993845417929e-5
0.00021577008920342926
0.00021240720800815404
0.00029749679934239746
0.0001724717410640015
8.985922594160787e-5
0.00031546236500684
0.00012292334253932307
0.00018938050386942612
0.00017987228893233598
-1.4619470597092223e-5
0.00017573394592048318
0.00025928903596061616
0.00020257755374097192
2.8265745230421916e-5
0.00023548246703443046
0.00017530478844057177
0.00012097868568843278
0.0001961677861197141
0.00013545316217092657
6.156042577982817e-5
0.0002053829804961071
0.00014686001722962697
0.00024439608982503263
0.0001665061810858531
0.00013486423212351475
2.312197170836595e-5
0.0001421600980149561
0.0001410327050534162
0.00014500453630489612
-2.1683804783623303e-5
1.687801154758839e-5
4.432078211273732e-5
-6.581550983091668e-5
0.00015630899931617795
5.530901010669725e-5
0.0002916353839771072
0.00014900526447461909
0.00015936664910091175
0.00011877217448416264
0.0002935627777027992
0.00010123048537098995
1.936428557210615e-5
0.00021708935221298201
1.6520668369910562e-5
0.00020596777287679768
1.0984261909318196e-5
0.00020562619806634467
9.278241779106384e-5
0.0001704300456620854
0.00022179745957389232
0.00015903798839227853
0.00023348146185925829
2.7964941583213747e-5
0.00012529859382501155
0.0002023730486880273
0.00019020716466976666
0.00011431964147787071
0.00017973108549049444
0.000174396008083352
4.1788741080139096e-5
0.00018015037601244277
0.00024751119417993803
0.00022932875273313992
0.0001706130180800845
0.0002549129594844161
0.00018418118081093405
0.00021171221936296865
0.00029786275105957703
0.00015761418254056197
0.00015999633041517545
0.0001297051180036187
-1.2666658247544136e-5
0.0002137333913325813
0.00016199393477208198
0.00016204565277145845
0.00012259570672851322
0.0001069194875388577
0.0002735381198893448
5.7064077893544555e-5
0.00019798788075727148
0.00019808206081017607
0.00022503151018724867
0.00016577523793490187
0.00024386385713673223
0.00013402468425465777
8.689873967150882e-5
0.00031004235059459845
6.142452511072164e-5
0.00016057593757461304
0.00011128163350447266
7.805569017230243e-5
0.00017934291055480224
0.0002740412365321396
6.467147091971291e-5
0.00020532025360638618
0.00018200297978021915
6.069211425641007e-5
0.00011335593981208045
0.00019559173289534294
0.000171581686991416
7.381499803823041e-5
0.0002187646247447904
0.0002297951805373496
0.00011438690541646874
-4.8288803459831445e-5
0.00021130725835703362
0.00024916992629952746
0.00025236201806990083
0.00020747283925116812
0.00010960829549656198
-4.4429013101272824e-5
0.0002759843851759186
3.9451911976995195e-5
0.0001053586806846145
0.0001371562482021596
0.00012608494458509267
0.00023456985029366134
8.173873202372093e-5
0.00017297435336638384
0.000213908918679563
0.00015576455398753894
7.983938224397553e-5
6.992676687333253e-5
0.00019479331232558265
0.0001651981772587659
0.0001548103633140013
0.00017115570360080713
0.00019563194964272612
0.000185929272516579
0.00011347545511017452
9.174786124222665e-5
0.0003109157026259255
7.733379182242382e-5
0.00014362760584247253
6.404253413812581e-5
0.0001817023135130205
0.000172943917562157
4.412209241199774e-5
1.3290882850494862e-5
0.00018694411602032668
0.0002281491276155715
7.437211700464105e-5
2.792718516582548e-5
0.00020443774890056718
0.00022995807723450747
7.876077354573633e-5
5.248469167044388e-5
0.00018467732292752942
0.0002858334185867731
0.0001484497577205246
8.40904673552964e-5
0.000230513610342625
0.00021095764717148584
1.8255757772831307e-5
0.00020893718547817985
0.00023563108662046615
0.00015242582442040153
0.0001336318744133329
1.1396892451015348e-5
0.0001218664201993182
5.533213641597038e-6
0.00021434300387858761
0.00012581469916437315
0.00023946593013067304
