"b_aero_OC"
-0.003623574415425606
-0.003759121013441561
-0.0034562495908851457
-0.005699787729560947
-0.0016832366105397536
-0.0032652093908901044
-0.006053952999306222
-0.0058664693120850505
-0.011068355590609608
-0.006848091542728794
-0.008335946180046084
-0.007289221068958345
-0.0067838318834554925
-0.0037721616842277712
-0.003034560431197437
-0.004520976726208923
-0.006535850410947403
-0.005113788688471358
-0.004018536625396999
-0.0019488936561769098
-0.005744064415318979
-0.006642987871390716
-0.001276855429586496
-0.0028748287077114344
-0.004029110877994596
-0.0029141911517307556
-0.007041438118961619
-0.0021966268981099255
-0.004100296798740108
-0.007860524647469076
-0.006256388444745983
-0.005768849463123839
-0.0032138626513419856
-0.007541105438335984
-0.0036170819653158627
-0.005618413134162126
-0.005024282967461455
-0.008452240997208767
-0.0019195306657530397
-0.00824926407756995
-0.0069297940346780456
-0.0032123594726384632
-0.006884906586461763
-0.0056543534232396
-0.005164662720948243
-0.002598598327622464
-0.0033681370677530135
-0.00679684498644275
-0.0063551454722481195
-0.004177775514774493
-0.003312048347369877
-0.002995944847688902
-0.0027705760843444735
-0.00111537315237521
-0.0039643063818464355
-0.00812186703787336
-0.005390136237370157
-0.004419820089022392
-0.00431840933682228
-0.005049888192154205
-0.003911019717324466
-0.00501273852427588
-0.004591675374888742
-0.004712267335771544
-0.0023156847302819874
-0.004151509461554062
-0.003580581846969618
-0.01131420326823627
-0.001799159718672226
-0.002932176029762642
-0.0024543494560834204
-0.0051605292809599945
-0.0070247566004632825
-0.005488343267134012
-0.002308698090315386
-0.010935869356681612
-0.003790511213851261
-0.001463737473201163
-0.005137427450386257
-0.002155776001005724
-0.007311193849535821
-0.0051344444882055916
-0.0015714926650986607
-0.00576362337461042
-0.0031169521017210965
-0.0023767952776093553
-0.006416249619755083
-0.004320440273358617
-0.0048950507666382145
-0.004338097704979953
-0.004289723993600553
-0.002113178942811476
-0.008150231574106583
-0.008630216700807358
-0.004601798932588323
-0.00537147586872399
-0.010806080748978323
-0.003170151916520619
-0.005198094358297318
-0.0064645086839901335
-0.004352131752248078
-0.0033756422620906867
-0.004926727987951008
-0.004140306237050229
-0.004330224637899197
-0.00523256869496503
-0.003378287685188344
-0.004366160239263374
-0.0054744295214909896
-0.005288107938081213
-0.00446849542333287
-0.006340148721082433
-0.005885591233791136
-0.0047464776847603645
-0.004839609195017448
-0.0012451644472135544
-0.004411569061392867
-0.00939452813383783
-0.004929749952949624
-0.00928757321261803
-0.00782526000661496
-0.0028389354887297428
-0.004398081312923501
-0.007582184504619635
-0.007251525808934458
-0.0062767231794334235
-0.00892073062146798
-0.005296355158403829
-0.006153925002908191
-0.004944430397491166
-0.005568388804345796
-0.005221362384714541
-0.007132012345235577
-0.003893041560435087
-0.009428852801687673
-0.004226506706782143
-0.00821447662863698
-0.0010303688327912138
-0.002800040259652178
-0.00036250821312495577
-0.008372052578922847
-0.008836437446181077
-0.0014263761869385302
-0.005745442440505563
-0.005284303055685173
-0.0015873694089939502
-0.005811205970146181
-0.006291416163609845
-0.002888632326953215
-0.0011403627052789108
-0.0046931655790593075
-0.004480609249971367
-0.005803713601324165
-0.005286456030117263
-0.004613463933464973
-0.00562706302870526
-0.006277325397195729
-0.004216335750021868
-0.00399853879152246
-0.0035215676842925165
-0.007290200504302112
-0.004635738749995205
-0.003298194217434688
-0.003586681832255853
-0.002849834991393466
-0.005609153036213872
-0.003981352370339074
-0.0040950048026878105
-0.0029203481442764546
-0.00601988910518106
-0.00311225322029021
-0.007873898199345608
-0.006412534203622619
-0.004434940133804329
-0.005505582544876717
-0.0037913268215462167
-0.008688958267592677
-0.005038666804733603
-0.003807116459383618
-0.0064201342020136385
-0.005665126674028911
-0.007064339796012498
-0.005765217351395338
-0.004248244271536439
-0.00856309400265927
-0.0037369513895992227
-0.0020110386622164307
-0.007133551173145316
-0.009206991996776806
-0.0034471394782583133
-0.006587333606287674
-0.006285399218833938
-0.005866347474946007
-0.0019412686621399008
-0.01273771558945164
-0.0038490753552035102
-0.006264878500808486
-0.006599361506793101
-0.006991254666199659
-0.00497483836271085
-0.0012546531013388237
-0.004331480973894819
-0.0028768467016098034
-0.0006888876386632878
-0.00641736077405632
-0.0025715669042532907
-0.003165169966607263
-0.005465801712346359
-0.003141323741491262
-0.0039047618303644444
-0.005358863276683389
-0.005993123684680876
-0.006792471752218236
-0.007564256743058828
-0.006190961129586904
-0.0031255929676092457
-0.005586716874407504
-0.0028070037709827284
-0.0044354017685180915
-0.00487286338120105
-0.005987065624034116
-0.003667508541743107
-0.006023024160439589
-0.006654222300298011
-0.005365785758926943
-0.00525415505527461
-0.009174006993814411
-0.004826219548352167
-0.005255572760384238
-0.0024142632329000216
-0.004369570409757203
-0.0029200449432028124
-0.008451484612730265
-0.006144041110118553
-0.004612888208000061
-0.002296715468504697
-0.0044731358434938065
-0.005048603080843921
-0.0028654143487295797
-0.003916183372369374
-0.004117091435973978
-0.002188751313904146
-0.0018716672345736097
-0.004097709157721227
-0.0033418291155749586
-0.006575331522531588
-0.00439052679037659
-0.005755641006269869
-0.006208596635610798
-0.005851915698185197
-0.004541724660637277
-0.005191253089425392
-0.0022959765987399425
-0.006234268574882121
-0.005794079562885482
-0.005589267931114737
-0.008431600709648825
-0.0026169241427245337
-0.007010470970319876
-0.005684756339157767
-0.0034700110554180823
-0.003500630035571562
-0.006207451408636922
-0.008373453438982709
-0.007782016203560307
-0.006958603433063564
-0.005243298203284824
-0.004889777898203396
-0.008609143844747414
-0.008627851693289732
-0.0032794405911025816
-0.004147123207085473
-0.005947793826428434
-0.005888146759982164
-0.007683041721722167
-0.0001224632439428586
-0.010179419164604775
-0.0022886705366015957
-0.006456277857878382
-0.004701120289925731
-0.006204650685171414
-0.002518830403776902
-0.0083029525076179
-0.0059513550809854494
-0.004134079036695331
-0.01012651171284371
-0.002939574292320662
-0.0054838074559015485
-0.0028949854282804004
-0.006380166250798429
-0.007043438930630004
-0.005509132554807027
-0.0030382083477708574
-0.007506153380917402
-0.005160662232017012
-0.003018155951417461
-0.007646811958407741
-0.007844759003032385
-0.0012086933663600246
-0.003023804510818006
-0.0026501419638153808
-0.0028180496151235693
-0.0024568574163880198
-0.008212249391634872
-0.0021898733928917384
-0.005172326036147424
-0.003497735833786621
-0.002505899898585762
-0.004464240951266022
-0.005517346538563152
-0.0023003212248078287
-0.007890591393803038
-0.008364929818558216
-0.005054814698711507
-0.001095224918781538
-0.008297080125030342
-0.003928678738121251
-0.003327107890059818
8.303729902381112e-5
-0.005508530665807601
-0.0064082264708901
-0.00034838317413125213
-0.006044093257854727
-0.003718521620588519
-0.0028134729951061117
-0.009068810857337751
-0.0035955326336359252
-0.005623943422884123
-0.004607835094107947
-0.0030551042632196183
-0.00588360623605738
-0.0014536446234475696
-0.006730129270172049
-0.005201865297742082
-0.008140132652915941
-0.005820265375709839
-0.002800082620173308
-0.00591721026123809
-0.0015022375687064288
-0.006119561654545099
-0.004773069132285014
-0.006363039495566969
-0.001461497517513403
-0.007711932773702479
-0.007344196627400813
-0.0067058152187867166
-0.0020929849828847788
-0.005553527948800649
-0.00572776033642837
-0.001364041289034841
-0.009503527249267209
-0.004843470030507758
-0.004668177282618775
-0.005926834510425962
-0.006638161219026622
-0.005746585586566651
-0.0036234990941319124
-0.0032775345465365195
-0.0034486942074525373
-0.007301936604570251
-0.005186881006552222
-0.010352011427104119
-0.0033545099012430787
-0.006850781313761476
-0.004762948215890911
-0.002920858483537702
-0.005713299711139568
-0.004472074421802776
-0.0033387815498961606
-0.004982704836783338
-0.005159539665680294
-0.007208784022077764
-0.0059646153626238775
