"b_aero_SOx"
-0.006813209095012252
-0.004673732985843752
-0.006926742559115214
-0.005374854969389927
-0.008295706123227399
-0.009654512459499226
-0.0064022639432517224
-0.008442551922581197
-0.005738458442609747
-0.008366647844847693
-0.0032261407983959225
-0.010193738578924787
-0.005726318904609768
-0.006998283364714995
-0.004769612420908341
-0.008245565334420363
-0.006237563650837488
-0.005335925968863448
-0.007497397389995803
-0.004590933177575831
-0.005102232017863999
-0.007897516310855975
-0.007209827654218954
-0.006783626600847984
-0.0044923086845454945
-0.008638672311882378
-0.004152067642212805
-0.0055167826231789065
-0.008720198877021032
-0.005647470451052578
-0.009243726266160572
-0.0058527001500090405
-0.007379543823003392
-0.004574953727251056
-0.009102421662077528
-0.004520821028676141
-0.010982787670326701
-0.005704818428939425
-0.0056419203762613935
-0.007296425996552218
-0.0047519966477526255
-0.011556151511838834
-0.007270776513725084
-0.006123643772283655
-0.010596973571516425
-0.00698716348375961
-0.004049718660864906
-0.006838752140132941
-0.00752442757474314
-0.006436475815793164
-0.005936924525793646
-0.008118768454774225
-0.005244653029927055
-0.007800798555225472
-0.0050584323346581596
-0.0065806096733880895
-0.005782960667758174
-0.0048823758351352305
-0.009725468557833536
-0.009725882584763734
-0.006249350036411184
-0.010110627405169069
-0.0049044233762899295
-0.0066700165660529475
-0.00638475767726661
-0.007880971259525067
-0.010613641409274942
-0.0046035473099435694
-0.006947105277388651
-0.004953642946241477
-0.008487477035713389
-0.008804593895242538
-0.0073857686307030835
-0.002120170489760126
-0.007016318150587696
-0.00760628172100411
-0.007945134682539589
-0.0050934882267563535
-0.007622470536909219
-0.00834356281878964
-0.005313078719661995
-0.008607203212467378
-0.00638357954985092
-0.0023307617317892063
-0.009606556525223192
-0.008927596238005087
-0.004028752613949802
-0.003419837915087423
-0.004759916166175223
-0.007550908981505854
-0.005752131835360289
-0.005822221635504469
-0.0065758234032104596
-0.007093032737689064
-0.007274240599005877
-0.006595181953740715
-0.0031976236846326376
-0.008777400710866225
-0.004535358404801198
-0.0035654210312803013
-0.004379289609369314
-0.009781470288011143
-0.004914118889053294
-0.005328007426923436
-0.007268384965883323
-0.006337889190964602
-0.004561976835728598
-0.0068079821727964115
-0.007917721816063913
-0.006899905793444573
-0.003766558869741591
-0.006832343568561383
-0.004836737816446231
-0.008480681231874114
-0.00738604276772637
-0.0045397062053074725
-0.007657577210462082
-0.007314821312070063
-0.003448131110140467
-0.002731852309616443
-0.0035559302026550673
-0.010139346905905603
-0.0034657634005163807
-0.009012620253143866
-0.00428919291286683
-0.0073031166569726665
-0.006022238260160453
-0.0077353355286866885
-0.007186828346586953
-0.003713927149936529
-0.007065565913271276
-0.0057155733777663085
-0.004067942406060401
-0.006967041406130412
-0.005851980002986642
-0.007351180046924316
-0.007674892274187048
-0.008231655702033635
-0.008579968505270043
-0.0058532399532797656
-0.008412790734282373
-0.0055460425737892
-0.004837300277793155
-0.006784033534177041
-0.007060439118738714
-0.00728317050892585
-0.004406552341674603
-0.00459468245606486
-0.008619737760002475
-0.00665937826847444
-0.007890027904685874
-0.0036522737087229646
-0.006460510336398026
-0.007966956892021076
-0.00730659954814937
-0.010280952930654735
-0.0062762594832612185
-0.004488737686471998
-0.009258154080877845
-0.007435027454710781
-0.0027829807405174863
-0.00512714294359606
-0.005261116540010143
-0.008077720805021716
-0.004860905396299551
-0.00544567518746064
-0.00693013974169455
-0.00731377299638556
-0.006371520743491873
-0.0069112760752219286
-0.0032829116708185295
-0.0061619571995423636
-0.00842550828614849
-0.005877136603826765
-0.006709702199032253
-0.006727464508238172
-0.007464561836247828
-0.006452257152522699
-0.006436266851407659
-0.0012320219152649782
-0.0023365014669205508
-0.006618826007629732
-0.0074771067028142155
-0.006176176890074435
-0.0067797226040273535
-0.002620246107013769
-0.007638100352738959
-0.009093877110421889
-0.006354123178701284
-0.008762066879675057
-0.008911475508193278
-0.0041869494666112355
-0.004564940160203261
-0.00906171996711573
-0.006190927574293289
-0.004349941887438876
-0.006568052122040956
-0.0010722880861254837
-0.005643503319252224
-0.009304929371085006
-0.008510824435729933
-0.004603141014243724
-0.005447381359006189
-0.0069158287303690245
-0.008186155752645355
-0.00807986314270508
-0.008247380563775773
-0.009175938671809792
-0.00018773453026654435
-0.008959294166836183
-0.005115660606799314
-0.009752700260590573
-0.007981753640954166
-0.006029631670256033
-0.0035762167908131824
-0.0010495050559750326
-0.007985555027953973
-0.003306118452618674
-0.008174440000415527
-0.009694697955101816
-0.002156461029563484
-0.009380982154080725
-0.005658631482449267
-0.006238111415692576
-0.008637393651366548
-0.007596873834465813
-0.007682801514426
-0.005649013034809403
-0.004455505920805635
-0.004659428101847446
-0.008008120241206304
-0.004067121747623262
-0.005825309789581622
-0.008010113494832402
-0.00726186792516602
-0.009937599049312726
-0.003940379600292838
-0.007317954500777653
-0.009155938512552112
-0.005198072309138525
-0.005576141437826524
-0.0034466381050632217
-0.008148342059093837
-0.007547352848281004
-0.007333219352244223
-0.009049730353714647
-0.009555028761641533
-0.006270586826743489
-0.005789752900506924
-0.006647340359130737
-0.006424442540893699
-0.006996917108185028
-0.003929556618148045
-0.008398269468383462
-0.00841873078854045
-0.007995366725079518
-0.005717282019623051
-0.006245790427100458
-0.009019508854337076
-0.006174299522154596
-0.007309307329532033
-0.0076484656727248595
-0.00813801799145989
-0.005887672317875363
-0.005280024872851715
-0.010249844691740282
-0.006650516500562205
-0.008340344713903389
-0.007581474354935156
-0.007309812409609938
-0.004935668726593531
-0.005455634043171987
-0.009911686103353645
-0.01020901651121149
-0.005192678772713164
-0.002671584403506441
-0.00591319983042575
-0.008936903735226936
-0.005949673327734994
-0.007454140763161477
-0.004810532324743441
-0.009349703535127955
-0.004385885597783829
-0.008384428447229237
-0.008682695130808351
-0.009416332809083407
-0.0029826796275051128
-0.009269792008255976
-0.005199133616798531
-0.004951799152955425
-0.0066929777537108985
-0.003536745408398034
-0.006726672200144115
-0.003290654599180231
-0.005971548261450604
-0.00972768288463526
-0.0025330229390795717
-0.006871911807377823
-0.006795173281892356
-0.007941215641280053
-0.005973627508997061
-0.006952297543070407
-0.009417492529825214
-0.0034429616860404363
-0.00610429427612828
-0.00608745514046551
-0.00583313333911536
-0.004514016651739834
-0.006008651114828467
-0.012595765832729705
-0.007241266906762517
-0.0063847609599459966
-0.007420172076413062
-0.008736230437414892
-0.004816174196119898
-0.010621851351010186
-0.007033770207159067
-0.006047653996186624
-0.00853803819718076
-0.005854870231966894
-0.004784570217618049
-0.004787303375634885
-0.003226912804255757
-0.004313959919884673
-0.007760244483553546
-0.008521137041553084
-0.007486902460778201
-0.008981687362902835
-0.006585130351326483
-0.006724943093026677
-0.007365736078589076
-0.004618589421949277
-0.004898682576146705
-0.007442255113305785
-0.008146276498697346
-0.004753366328866587
-0.007871043482437832
-0.005358208315523308
-0.009594621830537803
-0.0014560125812680697
-0.010026635857439042
-0.011273007276473564
-0.003807116257152538
-0.0047916899317307525
-0.0022167929681456275
-0.007501226833458982
-0.007427909586465956
-0.005311920092965002
-0.002435829228405249
-0.004478670267221623
-0.004823329093832711
-0.008575747683958928
-0.004883269761158051
-0.008437549741563858
-0.005875020910413422
-0.009157216228588727
-0.004444835088607322
-0.007614687141904527
-0.004965457987563851
-0.008862244616817793
-0.00696129380535964
-0.007487246652587547
-0.0064455562531701635
-0.009627353288507525
-0.006596059902112351
-0.00634857831757531
-0.0041081981786117595
-0.011169267020556355
-0.005844950335232042
-0.004448315574714228
-0.006808398033697176
-0.007945105835793852
-0.004012351463108668
-0.003069436825070038
-0.007848401380169847
-0.006010223238002276
-0.004101863163461
-0.0069459831024236965
-0.0077381466158971835
-0.009906921533962627
-0.0068496888480751375
-0.006159145486126594
-0.006504972161469786
-0.004424217828612873
-0.0075752355486451055
-0.012352507808911223
-0.005428089246483263
-0.004808706724623979
-0.008327360971240445
-0.008236880065000105
-0.010269226601153345
-0.004961570999871342
-0.008820886733388647
-0.006054514169980104
-0.007049423099943662
-0.006245108811071741
-0.010261418179993263
-0.005713771735566988
-0.004076978052744278
-0.007000927374556795
-0.005100219077351702
-0.005342644011549554
-0.0060280571116304495
-0.00906734796082627
-0.008824992531224499
-0.0037895611547637768
-0.005913795478664982
-0.006340136810380127
-0.009552994064202989
-0.008096678070033756
-0.003522543860081445
-0.008544200101104417
-0.004381394628189652
-0.006214687331656196
-0.008633070463895361
-0.006917465138837317
-0.0053731186552357845
-0.005017851279146438
-0.00621832663889787
-0.004632381085394178
-0.006195905320258699
-0.005973153369231047
-0.01065492557256361
-0.0045873323635307875
-0.005631992943825641
-0.005064269098892297
-0.007556705588755071
-0.005927071426667063
-0.006945703581174378
-0.004919412868326103
-0.006446991254687381
-0.010679154510813464
-0.0032661670257221466
-0.0067852155907677115
-0.0028360282238646265
-0.004346790223618067
-0.006060677239239724
-0.00551623265552335
-0.00989393993975126
-0.004326306069312367
-0.007235133781555959
-0.005175058783196861
-0.00427046946001399
-0.0038556909008116633
-0.009819758324513685
-0.006455665593121987
-0.006483449938506182
-0.004727193246037065
-0.006178059848785854
-0.00407202001105592
-0.008328989478722414
-0.005809740926143941
-0.008357926430197343
-0.009132791641342354
-0.005701803264744712
-0.004678040705988034
-0.004723760263796591
-0.007812369826978999
-0.004688225192192519
-0.007180210868520031
-0.003433896433715871
-0.0023335368039759945
-0.00925685086730431
-0.007638060154197415
-0.009805782740587245
-0.006378909734893016
-0.005224281742100584
-0.007594990421080075
-0.009074726638250147
-0.003942871847650327
-0.006439423109588635
-0.005790307320504861
-0.007574899512657462
-0.0076562476501816955
-0.006435377548730944
-0.0046611060359988505
-0.008325044687047898
-0.005815885218438157
-0.0025472116537355854
-0.006467724852310836
-0.005505173858618153
-0.0107627293452704
-0.006284788310458546
-0.007178933256288803
-0.0060779934894130555
-0.007139143596537106
-0.006227430846360005
-0.004446654423157677
-0.01079981080367084
-0.007179027672359634
-0.005665497242859217
-0.0022167517404731722
-0.008378260573684829
-0.0036385000125704306
-0.0068224870642045665
-0.008370946881170162
-0.005872470211521847
-0.0062769445680689075
-0.007319566456786221
-0.006052670456010832
-0.007959745038337325
-0.005936960728981706
-0.005266188342740759
-0.005602763704914051
-0.0026202825153092916
-0.004889359373073771
-0.005626589435117108
-0.0077516219258061516
-0.003527257724169416
-0.007306916774215834
-0.005039482942973488
-0.007865924307774911
-0.00963489771038133
-0.005696311729059012
-0.008889371134136365
-0.0060043838641022146
-0.006169967518839953
-0.005754844239261269
-0.008081433990611083
-0.0052489055970619015
-0.0057373489421411236
-0.0037642116024239223
-0.004171052392013685
-0.00713097296831375
-0.008486933949321969
-0.007747971159750464
-0.00959551541547
-0.004696080317200144
-0.0069122198178626255
-0.007506879668209845
-0.007448882579696864
-0.00428393808837304
-0.007700226865829535
-0.010096797115025976
-0.009943732705711583
-0.007458467085775789
-0.008453571352339937
-0.0067628346174671335
-0.011567818810041194
-0.006516314085525021
-0.004642338410555461
-0.005648758358873061
-0.007137977043982091
-0.007548018522831653
-0.009956049115522152
-0.007783205054813014
-0.00870185090196065
-0.005605161126938673
-0.005308621768318427
-0.005242378362537808
-0.00752724559136314
-0.009993973823717636
-0.009010851927815715
-0.008490440738039243
-0.0036253868431141687
-0.0065133658276125776
-0.0030162560023401803
-0.006996027286547034
-0.006944570493874153
-0.011958004309772426
-0.0077150295706963625
-0.00571765902534317
-0.011008532594318816
-0.005492900665856304
-0.005893265492994934
-0.00616993730061449
-0.009107031447406688
-0.008646624328167032
-0.00709275396113263
-0.00915007156442628
-0.004908393668594713
-0.0043572598935349
-0.007499235286851476
-0.008362780410811935
-0.005334186892838487
-0.005847642023245718
-0.008137566985014236
-0.004433380419656537
-0.005204172323684822
-0.0052244290828554535
-0.007411343335754244
-0.007081096609455382
-0.005661484344292645
-0.006027984103383882
-0.006509107183467321
-0.0089264681166177
-0.0038653235292730732
-0.007202895373094813
-0.005765618996774124
-0.0063621669850579075
-0.006871627632222428
-0.010356932872890972
-0.0049332949129612365
-0.00536822496314135
-0.007140494367666567
-0.007665047070185163
-0.004081567007132512
-0.003319096527364004
-0.00975810251641839
-0.008053037420433713
-0.006624236397558954
-0.0038139789392747005
-0.007758657869782575
-0.005085259581086366
-0.008566220820925981
-0.007419763528943211
-0.0061843158545366395
-0.0054840556179744215
-0.008044008433961542
-0.0056066181614865375
-0.009497266096640611
-0.011182732179991684
-0.0024463331299480707
-0.008381765975443574
-0.00599999569185889
-0.01073927273966072
-0.0038471544263945653
-0.008335052892996566
-0.009824810410626808
-0.0030377047853133604
-0.007186446841909953
-0.007888230642383654
-0.004640505753162057
-0.007597932405320199
-0.009150852508791761
-0.00942577969688052
-0.009840869662079066
-0.006224985046052433
-0.0054570897518081765
-0.006202329210525934
-0.005364912149314435
-0.0074873121295698595
-0.0037964285019884535
-0.004581190523310485
-0.00584525333867823
-0.00496915485073514
-0.00579513766098529
-0.0056543609068243446
-0.006916799286498686
-0.011060237811455976
-0.006523201543878626
-0.008260981291601808
-0.008938589563780538
-0.007322623074477623
-0.004536984328993663
-0.005375267393057774
-0.010801369357281144
-0.00586240757786583
-0.00958919165952327
-0.0073819076866455625
-0.004965627732759916
-0.00647116001153329
-0.005187169028390297
-0.006370655832940066
-0.006189483754600927
-0.010642307193790296
-0.00556814057176564
-0.0044371415350709705
-0.0005562076185656115
-0.006507557062545793
-0.007470826124247675
-0.004378365506558501
-0.007140829178170064
-0.006476079819125968
-0.010101250608563112
-0.0031558761041077625
-0.0057563581080969425
-0.007735285845971743
-0.005212966849049955
-0.006613160116025738
-0.005022472937125695
-0.0071188036479199685
-0.006515327558661781
-0.007070407730116686
-0.004531681225491139
-0.0059777309392227565
-0.001010542435112537
-0.0007511066720231986
-0.006877908730926689
-0.008666039780173973
-0.00675289481497474
-0.00907033186068697
-0.0063296088550571575
-0.006770351770707628
-0.009581111737360993
-0.005573773641287141
-0.0054608879891165345
-0.003482836378190757
-0.006591216870647768
-0.005094085592132948
-0.01050090707722578
-0.007674524247641445
-0.00628143373424278
-0.009879498280031845
-0.006806953196417196
-0.0061123219168216485
-0.010347184392560847
-0.010414775292475692
-0.006438253919753609
-0.0065421340384370485
-0.004515388352279707
-0.009299682412632687
-0.008477676289014247
-0.009702547811474681
-0.0019312881533407014
-0.005719927169180167
-0.003876637771372695
-0.0038908841405917087
-0.008971239081063715
-0.006721418876155136
-0.009062849344035923
-0.007032197097868242
-0.010374139219905326
-0.006966711371033063
-0.005824142049379167
-0.007403259534538428
-0.005776823579891543
-0.011567081502150293
-0.009065535338019714
-0.006443288271851032
-0.0052561663939467585
-0.005274592251387273
-0.0027381402938936317
-0.005121510805081821
-0.0029202626807833423
-0.004391340871913641
-0.006677692515782011
-0.004765427305009719
-0.006910188626022855
-0.004721394414644506
-0.007253347625887735
-0.005281655520333103
-0.004480671575494136
-0.005191703823621561
-0.0053559242857388
-0.005749766855529596
-0.009643116492861854
-0.005537304241854597
-0.005932475668856226
-0.008084710146830725
-0.004028558235773669
-0.004355604322302442
-0.006368092566589009
-0.0044446587858190155
-0.006533316127812388
-0.007398966402257757
-0.006717162635163638
-0.008982442420573196
-0.005028750777792958
-0.008257810027462275
-0.006119167372175729
-0.009913303791783883
-0.0063252815381691346
-0.005256877751700773
-0.007807897718493107
-0.005959696571209492
-0.0059271549061469435
-0.007595913019754241
-0.010358861844450161
-0.007625813239616392
-0.004788044289670526
-0.0034664793856509623
-0.007073603338485422
-0.007465081322059351
-0.0048923712203410704
-0.00773351009143154
-0.005409888199545008
-0.002854560180767822
-0.006547173616095425
-0.006957673737050685
-0.006220398609567468
-0.0077780492745779615
-0.00898782168313722
-0.009817406516812762
-0.004254792913341942
-0.006602699590649311
-0.007758123764347935
-0.007364446937272293
-0.010049389708811179
-0.008813274421606808
-0.005287117537113092
-0.003717906770363132
-0.00493058977938179
-0.004974447676381964
-0.006163780174718108
-0.007746902412359819
-0.00957825508863366
-0.005296257850752216
-0.005876860215307584
-0.00912506589622277
-0.00705881977597905
-0.006486321086274771
-0.00627396669492431
-0.007219076987564172
-0.006219031269072913
-0.003629263037611761
-0.0067760914151846156
-0.009333634365839387
-0.006956875701034134
-0.009251192192888226
-0.0040017314020824955
-0.00554623276507695
-0.007061992578021472
-0.004579100923642373
-0.005357437086402167
-0.003591102756186962
-0.005006366342130002
-0.004931610665548933
-0.010994238973999919
-0.008214603464128363
-0.007273251387589783
-0.008950680019769949
-0.0034911205099717583
-0.004682498967685714
-0.0066938530421759655
-0.004692596449804042
-0.00610219106143305
-0.005344681481999137
-0.007886428468791644
-0.00862457801219947
-0.00596472084019319
-0.005093216061295809
-0.003023084994967726
-0.006570167140540371
-0.008316619343639132
-0.006289449197230463
-0.003632058688611434
-0.006945175685737467
-0.008003732674436
-0.0053831017315646625
-0.006294623736895072
-0.006414223499124765
-0.008991115750216343
-0.0073604728511624685
-0.00800423992911941
