"b_tro3_N2O"
0.0007279340262461083
0.0006464869100013682
0.0005457821830230925
0.0006719504754789283
0.0008993044747854823
0.0007910181464271994
0.0008384477761818986
0.00022741489779599998
0.0007407933069249183
0.0009375728493653846
0.0005328071387487244
0.0007916766204668079
0.0008337573225230573
0.0002652407824055068
0.0008125019926651455
0.0008993091764561208
0.0005771460351469559
0.0011162770279733293
0.00026567255748231845
0.0007647543664252864
0.0011708410316351398
0.0009889698304155834
0.0009201160642411791
0.0007853857768607723
0.0006835118416752039
0.0010797061151406747
0.0006559754912044508
0.0002440269161047982
0.0008162407697978811
0.0007873130066072389
0.0007895349364081334
0.0003274780308807735
0.0010609176964601968
0.0007924912914448648
0.0006376797934986715
0.0007942167995072762
0.0009095849806093435
0.0003746640825524819
0.0010066895255830244
0.0005990732195245128
0.00093297930132958
0.0007094449483435093
0.000164839510219798
0.0007982090724649721
0.0014201917408075571
0.0008555489146470288
0.0004485224806677279
0.00028535355819640356
0.0007534008505465179
0.0010530600514259013
0.0005015073253958449
0.00042306355971295805
0.0006430580059112101
0.001244417340003506
0.000839800024968469
0.0008341854153614472
0.0007477418404794095
0.0004934057056152033
0.0005483300056547521
0.0003155029186743751
0.0005663621600487076
0.0001120952387918873
0.0009406661012818183
0.000758235138395593
0.00043409074571725844
-3.83588486395916e-5
0.0009151474873261186
0.0005265926162176804
0.0009985183139411677
0.0006540888088100414
0.0008197109669380147
0.0006909969204144206
0.0006919939158055189
0.0005996164800179071
0.001192403938947289
0.0005021384306371535
0.000976905985685101
0.001022623152846738
0.0009814041980744227
0.0006036802191991624
0.0006120846437047188
0.0005415866746239205
0.0004050136038630365
0.0009026380931938115
0.0008415277815177087
0.000874903884745188
0.0007797720982006518
0.0009270788075790142
0.0009072104902870098
0.0008265073446995345
0.0011299943003009007
0.0012381880123640066
0.0005096203578600958
0.0006795142820878464
0.0007504930579370025
0.000627655980572422
0.0010714152369881286
0.0005001760369476918
0.0005864584284498975
8.522702368517871e-5
0.0004873726354488258
0.0006887927163554604
0.00027614073078899005
0.0006950686870932678
0.0006646740541667735
0.0001843679631673633
0.0008146400098543936
0.001180205181306916
0.0008232222753286977
-0.0001498321020791543
0.0010538271105093643
0.0008416157821815383
0.0009175716421099611
0.0008619504459863469
0.0002695541289227538
0.0011382778013070065
0.0012111488860391587
