"b_tro3_NMVOC"
0.0002863734762550567
0.0002637190313912889
0.00029235915617453805
0.0005812951619441054
0.00026584071737629307
0.00024332384336308481
0.0002231250927684152
0.00024179099830216167
6.34671509238582e-5
0.0004436873330664737
-8.504586839423788e-6
0.00031525896915061253
0.0002081527583921206
0.00019459554260631086
0.0004139182317870267
0.00015565539582292122
0.0003539668565844892
0.00014410085318838225
0.00021323379582558093
0.0005517741806514226
0.000335160441433364
0.0006618750174000013
0.0006263600263269331
0.0003765884107943123
1.5568601136987394e-5
5.285380169826621e-5
0.00017799906308905517
0.00010586291440777381
0.0005287046479213764
0.00034996518555681805
0.0005010601792596526
0.0002619263846895642
0.00011238674794884218
0.0002711803939688964
2.833650976565022e-5
4.3527684330359597e-5
0.0005081002838962304
8.877396946327569e-5
0.00046258147700228565
7.05989350350997e-5
0.0002325312414755589
0.00019853455259101268
0.0004255387249034429
0.0005626690287200203
0.0004859656105112695
0.00022254012172724682
0.00035041954873090764
-7.133926138278306e-5
0.00017727945020850375
0.00032218363477510783
0.0002158696534123882
6.837320396302479e-5
0.00013731432769580274
0.00044802920557500024
0.0005179089309320788
7.324845710378894e-5
2.9412211293538203e-5
0.00029034122999122285
0.0001393527300103398
0.00045927567896832577
0.0003799649959242609
0.00022850905939948176
0.00022002359073479256
2.3404720017602542e-5
0.00048681256694130823
0.0007790299389746727
0.0004885576452660195
0.0006048873339683977
0.0004237718993215895
0.000371846220456043
0.00039213751021970007
6.8970485782525e-5
0.0006054862379145159
0.0002919249899476779
0.00033877541784029934
0.000373280278817754
0.0005897898255666622
0.00030268324155180714
0.00017610192974168396
0.0007370975305320132
0.00015927759632156533
0.0006437567971311421
0.0003785209298021771
0.00015256094739493425
0.0003401063211061435
0.00016315848803426824
0.0003587745730326314
0.0003270934206315422
0.00045774741994693003
0.00017563497553554412
0.0006770099825203785
0.0004906638853182753
0.00038664936229684864
0.00041211712805349043
5.8463437867491965e-5
0.0006695612355859042
0.00033852018330426075
9.485943090346719e-5
0.00016670102461858617
0.00032857354062415387
0.00045726072966764447
0.0003880338245260369
0.0006674729625245684
0.00028561759994865147
0.0008896772074361898
-0.0002568985198657769
0.00012609152360997452
0.00011016675931639988
0.00028444075255534265
6.5025476037738e-5
0.00048272077672459817
0.000543324775407466
0.0004560494288899992
0.0006868282134659291
0.00012944132332259813
0.0003020883497140474
0.00047631255717318796
0.0003224139433334003
0.0006054144360369532
0.00011470748290686516
0.000232701552040117
0.000528310123150828
3.559152443632235e-5
0.0004393449479303459
0.00014447301472592363
0.0005039328810874958
0.00037342115867094257
