"ozone_feedback"
-0.04223186179026036
-0.01687528050115783
-0.04510906262417068
-0.024295870023667794
-0.03695567032439131
-0.02894440081834164
-0.038936023610956876
-0.028631339702979382
-0.06786290114925664
-0.053251935695661126
-0.05063187822997345
-0.04883088348613583
-0.04833931000113719
-0.0546529730836385
-0.024252461784273052
-0.035386732195175685
-0.036641968945082024
-0.03429654611805631
-0.017369106262601915
-0.02126769772118532
-0.057913114677621
-0.051781792887245603
-0.04629331443538085
-0.023132510203037623
-0.04433588123584184
-0.041487988745670286
-0.04802919430165446
-0.05622409882425322
-0.03581996602501926
-0.0360934424502817
-0.05677497244477546
-0.04145960939233759
-0.023186187135668154
-0.04571719849975726
-0.03515498325572337
-0.01734492918794638
-0.027756844915776863
-0.03226300631854384
-0.034567271130587184
-0.026023962178200973
-0.030404259352816404
-0.04675535611114799
-0.05338705390545135
-0.03520062659684316
-0.049401590175493705
-0.03705675939619407
-0.051168260916314136
-0.04789971190359514
-0.053396061385720145
-0.024684503404988782
-0.03816127548287932
-0.023158927175604284
-0.039544092064118755
-0.013857952186809425
-0.038118311777570524
-0.010533732041486228
-0.011508628458363843
-0.02275927954869845
-0.03235867374207455
-0.042543372311828795
-0.055261444003963316
-0.044393725851275406
-0.05271891076791896
-0.025573063253577936
-0.009964160419778476
-0.029507209093015338
-0.03332082012558322
-0.02327927477177916
-0.03359294290098634
-0.035802471939213376
-0.033118455838018944
-0.037254058621634126
-0.03534247736018981
-0.027192057107132208
-0.05001996795238349
-0.0374742797880074
-0.017718081702361138
-0.03969640208591515
-0.04496485932434493
-0.04131581054232478
-0.018818011210659402
-0.038141390004577565
-0.02895558910026498
-0.04787444374801338
-0.03353796400918691
-0.022899657543683227
-0.021145755506091036
-0.04863025911917244
-0.03952224382154133
-0.0211025020466731
-0.03705499043893817
-0.028664284176241228
-0.055609461335954666
-0.0344376047533659
-0.031905173429587125
-0.06272384123493012
-0.04308230792632529
-0.038445385440029435
-0.04625478164680807
-0.03191266970785519
-0.02655797490684459
-0.0330501344739142
-0.04729119248696142
-0.03849314971266314
-0.041847974637673854
-0.031787447288557244
-0.05209758146249595
-0.023888706393274645
-0.019646416732249285
-0.0341881177027856
-0.054977304683430366
-0.043464516248876615
-0.023017217633007174
-0.03845200801228263
-0.042535889734219845
-0.045391735281588935
-0.05587078413413536
-0.03198786725528004
-0.027701290765319367
-0.02978865010275312
-0.037540238267501545
-0.05691016929177855
-0.04196852557635304
-0.022796203050329804
-0.03855641424967963
-0.035478805019308286
-0.045219024424454295
-0.0166228581959797
-0.05387883168999622
-0.03519135318945346
-0.049973477603574804
-0.00975408251792428
-0.03995403135092786
-0.04134132592896879
-0.05820522426124733
-0.033963290427542134
-0.050147478035529554
-0.05425260463514543
-0.0378105889146485
-0.05142378252902208
-0.035403652872645214
-0.05690703046007431
-0.03680431328270045
-0.021518699468590342
-0.04348311088491337
-0.014230649788811812
-0.03691748546342726
-0.02719722259511361
-0.03361746644471294
-0.050755561143549746
-0.04875864380014484
-0.046845015122312414
-0.0391284154558508
-0.01745392139503131
-0.03796245581650627
-0.03193380230403636
-0.04369568116052318
-0.012145883036173748
-0.03641003592927458
-0.038430559929561084
-0.06095743782578583
-0.040450537445579984
-0.04913781012923868
-0.02479058250232885
-0.029399819748173912
-0.030220505164962122
-0.04189905896374905
-0.024860199195425897
-0.05301052610383539
-0.031797741147368476
-0.04255656606457875
-0.04018726156370082
-0.04103491205453392
-0.04677345999185932
-0.044247490523613
-0.011450887197410935
-0.028465449122781913
-0.03267378303698782
-0.02299656901193639
-0.025358358338884283
-0.0505107447677097
-0.05270207670916116
-0.056419400303243813
-0.028661311350292686
-0.04797534778173866
-0.03094394282923618
-0.01675397484902199
-0.02330930737011289
-0.03999395519576087
-0.05571987346906486
-0.030579163969830216
-0.030401414978429263
-0.03554235450190525
-0.043685320071667914
-0.030703057419695423
-0.06137062545068351
-0.026037673367066166
-0.05274518604106744
-0.03694488521505613
-0.03322928755445917
-0.02672249404422624
-0.03714174423706691
-0.04155805007380208
-0.04570364346574864
-0.051760437512507786
-0.03324881859682548
-0.043731372441269734
-0.02544876775194794
-0.057010365097746124
-0.04292144064000807
-0.039310280495390336
-0.014359699650137225
-0.04319009970556894
-0.03600255858612299
-0.04904656913504525
-0.04118814479186453
-0.023673417725464878
-0.05061254366790788
-0.0437754001051644
-0.04238366278888255
-0.05252025509043699
-0.03753381674973355
-0.03759334814054054
-0.03222864628971921
-0.04102872805021668
-0.03365108497441078
-0.05277232598461877
-0.047356767700143514
-0.03523442204091352
-0.05086624162528741
-0.0324609295349949
-0.04526731634697888
-0.04449771025180436
-0.04563682285319858
-0.033904556650493384
-0.02441187037130593
-0.024832197633536647
-0.034796071107748544
-0.046705582925638825
-0.038839124761726296
-0.038747029385651784
-0.03086918306165056
-0.04802755539391574
-0.04511602460428946
-0.03831746924571733
-0.03803079453347301
-0.031937245477161376
-0.06234282572627235
-0.028264574579251314
-0.04061088363524035
-0.06416365494273385
-0.021685196146371703
-0.041875701452527815
-0.019051436996600207
-0.025121269678971214
-0.050575306107078444
-0.020062469628931007
-0.03253688974190578
-0.020100136256092832
-0.01641360601909704
-0.04249360671391059
-0.02805279853959479
-0.03308403851093855
-0.03136416153574737
-0.026699494995693893
-0.037768711724933735
-0.03329916518856421
-0.03024865865307569
-0.02250769354731838
-0.03409179436893944
-0.02486614385913013
-0.02873849679268603
-0.029029580744476775
-0.029435345590056807
-0.052561720324316524
-0.04168314474270689
-0.021536243165667938
-0.02400172502670226
-0.02393003990219128
-0.029328720182111474
-0.04343612042014446
-0.034670543085566594
-0.040817997333813215
-0.01937343156157324
-0.057485198860677614
-0.03974304952553885
-0.05061280013730048
-0.03839135822184831
-0.03699027918409003
-0.04560863398415688
-0.010861509163707688
-0.040029593761706096
-0.04518209894518202
-0.03337839167016162
-0.04521866403031705
-0.03619707989247294
-0.03534582603574103
-0.053811194626116984
-0.04820607154429257
-0.018245459395579092
-0.05538935350547243
-0.05444048849147938
-0.05428243960974771
-0.04752362578869006
-0.045634098734440326
-0.03542468617538602
-0.032223924662697453
-0.052892476142589906
-0.051459717566229767
-0.03801151292322777
-0.05120493370825381
-0.02637229129478975
-0.03789775761350928
-0.043273946040429716
-0.04102771010477553
-0.04773527275560043
-0.02003524444044343
-0.029731413559860132
-0.023958925086250228
-0.028061631887607325
-0.0129836507016623
-0.027944262690989742
-0.03546486671049776
-0.03874499580924222
-0.030030381907654207
-0.045344713378780814
-0.0333648429128203
-0.038642283055297044
-0.0403555728749514
-0.040532701487810865
-0.039946336266072094
-0.05573266984478113
-0.05878866674135149
-0.03316785112824501
-0.02632532386738248
-0.03566961478890231
-0.055619520336366274
-0.032567677035486825
-0.017375305944529844
-0.02280375803522701
-0.00846492733870408
-0.05181309755157285
-0.04173427973975858
-0.03224216795651309
-0.04465953940796588
-0.05459813708269419
-0.05033157593182486
-0.04308587374661442
-0.029690663459699382
-0.031010448107973133
-0.03345259752825424
-0.034224155924077584
-0.029425062479380346
-0.036831002529484916
-0.03438773563021338
-0.02296395150973661
-0.04400090643165576
-0.002313617496820089
-0.04700203322067084
-0.020712814888002487
-0.048516386178447536
-0.05883905815004474
-0.03633650918651141
-0.03420637705962007
-0.024420426700649304
-0.03274513659131593
-0.04456769660119199
-0.04269385273712688
-0.03524092753405575
-0.054537408798531334
-0.03974250721621291
-0.024776048231934526
-0.059709149507753884
-0.04645599135473474
-0.04155513417441853
-0.04388535525458246
-0.03675371401935331
-0.04431298561591552
-0.047474101206383214
-0.04530502932113848
-0.050756964754786096
-0.03493212646699373
-0.026558727213325965
-0.03966980679256846
-0.0661559027864465
-0.045488803695921246
-0.023155985925797734
-0.040247055543984694
-0.039279537711441284
-0.03196777713358315
-0.03740125961811141
-0.03664393205963653
-0.03363649434902944
-0.02804915224428149
-0.028081371050228968
-0.06537821586532432
-0.033891668976006144
-0.043976281918899705
-0.0321860164048991
-0.04365503635320072
-0.04889356607639459
-0.022112409854042496
-0.05552128151360889
-0.02997572225504995
-0.03750940246189591
-0.04835264303042996
-0.0247682202328726
-0.03793481428123062
-0.03657165792703154
-0.030775695294467217
-0.028876508885956227
-0.029267927303810757
-0.032690455780352796
-0.05468248729391742
-0.0386489467872189
-0.049808794816631106
-0.06704218206838812
-0.03741447075569392
-0.038333662001281424
-0.03628803986756297
-0.046438641572333975
-0.0348509607672146
-0.020188812481773025
-0.03616876948999742
-0.023568398894255514
-0.03347059759115451
-0.03609334950700743
-0.019460356307890704
-0.025652059246699006
-0.05886293103544951
-0.032360736612644
-0.05046265945225831
-0.047230687106747896
-0.01746706163742275
-0.033600357255696
-0.04402230443422738
-0.02417837514483126
-0.03248889635883152
-0.02398657935881096
-0.03985891940338042
-0.030232612113346723
-0.032107551187334236
-0.01056082384799148
-0.04307525784402841
-0.0346852405024924
-0.039134578660932104
-0.045839929339108965
-0.037566283570658235
-0.021204735204140873
-0.03657640484965716
-0.021293168089007237
-0.039681805234283586
-0.0164680042153931
-0.03503973957997727
-0.05638742053257906
-0.021717292266999217
-0.044860673249789
-0.05499360584151049
-0.024260469836803307
-0.025650403138308624
-0.040672548342352136
