"F2x"
3.6270676314730994
3.878672935390224
3.7559098191392337
4.249501525262354
3.8181893226488812
4.480522145835935
4.109919502659911
4.156536132967567
4.534895571470581
4.2558354946542005
3.6767794153897606
3.7504675665331377
4.231967764438563
3.9510848739565962
3.978165963332459
4.1650909275328845
4.771280136482875
3.950571853227211
4.539358248762529
4.413455528337695
3.818757544723107
3.746247693827275
3.9239535884999595
3.7844144760216274
4.472956567353255
4.265244471372421
4.139573394874935
3.9294668784872946
3.8385066212096786
3.852966133776031
3.8352934544771355
3.940331434187573
4.539456381180425
3.7364291777810266
4.178613837862431
4.592728771316731
3.9670837761263793
3.948548929247385
3.352574437338091
3.7864877392802905
4.388037549251901
3.6690930643591706
3.705811639484315
4.165734145945005
3.9175235112584708
3.9280423191274894
3.8885269306686467
4.263230235562022
3.763075305387096
4.068516065063666
4.288730313228963
4.547498084649633
3.9129423904985257
3.9059985469030964
3.797497453866874
4.179901524859094
3.814930415694966
4.334661931564798
4.5308526330361305
3.400264093070099
4.272965810567765
4.173725564788187
3.9613760858297797
4.159164764546292
4.165146998914935
4.395457244430643
4.097332632145499
3.812146307989412
4.042656136774586
3.836813745976988
3.608258160263836
4.272059481307228
4.137659900315912
3.8882854872717787
3.575442413970386
4.091332923413567
4.354962328889784
3.646359635091964
3.861277061469876
3.7845038313912953
4.181490789185416
3.519799177893792
4.17476343662926
4.316690485771525
3.916142384499551
4.192815332566869
3.9955941537174633
3.7043270227029343
3.9130820048766695
3.371583775647711
4.088624449003988
4.030879820516679
3.690161638354216
4.324844665866642
4.275289751083921
4.047035932645883
4.079623186358114
3.69607654671027
3.951306712149658
4.099305332124581
4.022291778255795
4.070161774267418
4.246909811773527
3.4082106825489356
3.9726545376782716
4.005202134560682
3.665958532800499
3.517047037276763
4.420820323201916
4.078790351354957
3.9083847333797466
4.226039166326971
3.8283824550320387
4.264874649812608
3.759088812890194
4.177126229917451
3.9694485500939907
3.7942402985274595
3.875706897027474
4.0693963693006765
4.217923715518668
3.9132413947253557
3.926938357109457
4.108869195486932
4.076891429160209
4.034975350558109
4.250962704287391
3.6851615661315162
3.883973472919722
3.825894373124959
4.192478499158971
3.518664861444631
4.420779162031075
3.718254677961161
4.027007915469916
3.9125493274330267
3.691022348510587
3.799721189982908
3.8742853568337887
3.8229902925459562
4.008869143216171
4.2633392636279055
3.631948877695618
3.912503757316671
3.8577799263742807
4.58073120933272
4.398465938200035
3.5767892108632062
3.731281802888584
4.362300397309739
3.83561463316806
4.0394394324072085
3.8375520381523898
3.8996048624294954
4.160865425622138
4.147467298508099
3.9991119739513388
4.279600003968272
4.205355720721187
3.7436525404938084
3.8521130489949065
3.6152056590163246
3.849363435837133
4.330801011458608
3.838662794947322
4.544627989295381
3.5918056167657197
4.087524743490946
4.146421655635397
3.933631383612496
4.434469624827507
4.229521304494913
4.533574978693659
4.376663338821388
3.632955191412636
3.9018212082876533
3.8913790376484436
4.49964234585362
3.9708310854778257
3.590837334563134
4.87727640023205
4.014121450152701
4.5853295435613335
4.408157677192858
4.324774178087857
3.856411453445411
4.0612206387352865
3.6881238716588696
4.213229423302874
3.8284572619792407
3.839499696791946
4.525748335587977
3.9108104284797953
4.017777633863182
3.9153524377339313
3.5450763325742076
3.6021912861020327
3.980259717734048
4.110045941407698
4.355091586669687
4.119049837782475
4.1387454191320865
4.067849006384072
4.111056361284488
4.01933290705858
4.00339224663054
4.179289788980179
4.1515348257133
4.1576737829377235
3.7742412897097424
3.9748206177284873
4.031664085301045
4.416174516717924
4.303445319028502
4.184181502759098
3.8525087916997443
4.060229490182727
4.017470734970204
3.8777602835923535
3.8304670382950774
4.2733548483379495
4.559275513782476
4.387792073597491
4.031666623710707
4.010088468317602
4.112521657311002
4.038842352700897
4.267704986454434
3.5105851816337337
4.225731780181742
4.253029578678825
4.31422486655197
4.007462475354348
4.674396330495145
4.1527752600952565
3.8632564288857907
4.026945611339697
3.613799766713541
4.3891082243841675
3.9471243158698908
4.425630616718783
3.7042680371629197
3.9438142210547813
4.366276434927605
3.6398850949522727
3.8156888700715035
3.8749288104755997
4.15085900258181
4.2257944500460685
4.208681697002901
4.2637904826107516
4.3385295544603615
4.379667124925789
4.097400736789188
4.543990960443852
3.8680969451610583
3.833395549476327
3.9767133867764315
4.1802195625965455
3.943848825246405
3.626030638361132
3.5852463547587616
3.9112636881068408
3.9828669705536286
3.835647571432528
4.0175790121309625
4.025011857321659
4.159239733972507
4.0690750985311315
3.9428486101342495
4.46874183099717
4.202694296416362
4.054773724177004
4.31535917688372
3.9929187396820383
4.206661023352407
3.9779552535128118
4.024482630141533
4.4812339592543005
4.069489270097594
4.103947216849341
3.969726528268944
4.037331994804422
3.7716593835999612
3.7117412770542275
4.412482133329842
4.08021188986642
3.8251600799353866
3.8531960373071663
3.685114751771605
3.4657375007996656
3.658274354384317
4.333601232786646
4.307743051929293
3.8715912272357023
3.756331354038662
4.122457793180469
4.079804031249385
3.7768238912849013
3.8134612382515582
3.5893481551290116
3.8014673349930734
4.222781987884374
3.75478550145049
3.534100664839996
3.8353811791999965
4.0599892566996525
3.8464820920015317
3.8894953318577445
4.116795623550508
4.0249167561946715
3.9804159639566086
